Filename,Component 1,Component 2
lbp_P69_L_CM_MLO.jpg,-60.5738,1.7050205
lbp_P6_L_CM_MLO.jpg,-15.561605,-22.097582
lbp_P6_R_CM_CC.jpg,-2.95886,8.526882
lbp_P70_L_CM_CC.jpg,15.448107,23.123327
lbp_P71_L_CM_MLO.jpg,8.219789,12.392021
lbp_P72_L_CM_CC.jpg,25.414524,22.389713
lbp_P72_R_CM_CC.jpg,11.901816,-15.443867
lbp_P73_L_CM_CC.jpg,8.698876,-5.9005566
lbp_P73_L_CM_MLO.jpg,34.756966,4.7454205
lbp_P73_R_CM_CC.jpg,18.238972,19.839998
lbp_P73_R_CM_MLO.jpg,-6.583778,18.987192
lbp_P74_L_CM_CC.jpg,5.7992454,-18.942045
lbp_P74_L_CM_MLO.jpg,20.296467,-9.628233
lbp_P74_R_CM_CC.jpg,3.4964755,25.006802
lbp_P74_R_CM_MLO.jpg,-16.194286,-18.606441
lbp_P75_R_CM_MLO.jpg,-9.876097,19.352613
lbp_P76_L_CM_CC.jpg,28.99144,11.908691
lbp_P76_L_CM_MLO.jpg,10.692044,-26.009699
lbp_P76_R_CM_CC.jpg,-14.675169,-8.210721
lbp_P76_R_CM_MLO.jpg,10.21258,-25.323204
lbp_P77_L_CM_MLO.jpg,11.3986635,-11.740973
lbp_P77_R_CM_CC.jpg,-22.1059,-13.986731
lbp_P78_L_CM_CC.jpg,-17.40035,-4.5232415
lbp_P79_L_CM_CC.jpg,-14.799777,-16.574093
lbp_P79_L_CM_MLO.jpg,-5.6304936,23.59877
lbp_P7_L_CM_MLO.jpg,7.860133,23.62315
lbp_P7_R_CM_CC.jpg,4.046119,3.5563262
lbp_P7_R_CM_MLO.jpg,4.0320826,-15.974052
lbp_P80_L_CM_CC.jpg,-25.458408,-9.222786
lbp_P80_L_CM_MLO.jpg,7.9017353,-18.30676
lbp_P80_R_CM_MLO.jpg,-0.8868593,5.913871
lbp_P81_L_CM_CC.jpg,-21.305353,-8.6805935
lbp_P81_L_CM_MLO.jpg,-0.5470184,3.257377
lbp_P81_R_CM_CC.jpg,6.7990766,-12.569895
lbp_P81_R_CM_MLO.jpg,-12.674183,-2.0339448
lbp_P82_L_CM_CC.jpg,17.376112,-1.8758829
lbp_P82_L_CM_MLO.jpg,-11.9515085,-19.097094
lbp_P82_R_CM_CC.jpg,-2.5510132,-19.613583
lbp_P82_R_CM_MLO.jpg,22.348875,-7.9373784
lbp_P83_L_CM_CC.jpg,-21.165768,-10.698476
lbp_P83_L_CM_MLO.jpg,0.9497524,-7.4662786
lbp_P83_R_CM_CC.jpg,-6.6678586,0.680798
lbp_P83_R_CM_MLO.jpg,8.7084675,-20.244314
lbp_P84_L_CM_CC.jpg,2.5773652,-5.6759906
lbp_P84_L_CM_MLO.jpg,19.184566,13.620699
lbp_P84_R_CM_CC.jpg,-7.4729743,-6.8629217
lbp_P84_R_CM_MLO.jpg,7.3901024,-14.695476
lbp_P85_R_CM_MLO.jpg,14.946284,-16.482992
lbp_P86_L_CM_CC.jpg,-7.5476265,-24.656223
lbp_P86_R_CM_MLO.jpg,28.923199,4.1431613
lbp_P87_L_CM_CC.jpg,-0.4912536,2.9778786
lbp_P87_L_CM_MLO.jpg,9.112671,-13.894531
lbp_P87_R_CM_CC.jpg,1.2370394,0.9449858
lbp_P87_R_CM_MLO.jpg,-11.633433,-7.7533517
lbp_P88_L_CM_CC.jpg,-8.894815,-15.546518
lbp_P88_L_CM_MLO.jpg,16.011272,-20.684082
lbp_P88_R_CM_CC.jpg,16.222519,-22.748209
lbp_P88_R_CM_MLO.jpg,-7.1171803,-21.295223
lbp_P89_L_CM_CC.jpg,4.58488,-7.748739
lbp_P89_L_CM_MLO.jpg,-4.054168,23.094664
lbp_P89_R_CM_CC.jpg,-17.531206,14.891812
lbp_P89_R_CM_MLO.jpg,24.48956,13.540871
lbp_P8_L_CM_MLO.jpg,7.2905655,1.4476367
lbp_P90_L_CM_CC.jpg,-63.41617,2.0274572
lbp_P90_L_CM_MLO.jpg,-56.422077,2.6283178
lbp_P90_R_CM_CC.jpg,-62.94974,1.0620948
lbp_P90_R_CM_MLO.jpg,-60.58628,2.7726743
lbp_P91_L_CM_MLO.jpg,1.2818446,-11.017424
lbp_P92_L_CM_CC.jpg,7.466737,11.029831
lbp_P92_L_CM_MLO.jpg,18.16163,-0.110254206
lbp_P92_R_CM_CC.jpg,27.170944,-9.017078
lbp_P92_R_CM_MLO.jpg,6.772322,10.509313
lbp_P93_L_CM_CC.jpg,7.770008,-6.9750013
lbp_P93_L_CM_MLO.jpg,20.2677,17.84181
lbp_P93_R_CM_CC.jpg,38.025578,5.0283375
lbp_P93_R_CM_MLO.jpg,-15.692615,-19.553545
lbp_P94_L_CM_CC.jpg,-58.02013,-2.1547954
lbp_P94_L_CM_MLO.jpg,-63.73466,3.8085022
lbp_P94_R_CM_CC.jpg,-63.688686,0.2541615
lbp_P94_R_CM_MLO.jpg,-59.271202,2.2223701
lbp_P95_L_CM_CC.jpg,-19.072033,-22.801058
lbp_P95_R_CM_MLO.jpg,6.3474627,22.942554
lbp_P96_L_CM_CC.jpg,2.5904856,21.932163
lbp_P96_L_CM_MLO.jpg,-5.9944587,22.561012
lbp_P96_R_CM_CC.jpg,20.619522,-15.484802
lbp_P96_R_CM_MLO.jpg,-15.682911,-11.237293
lbp_P97_L_CM_CC.jpg,35.47515,1.1650153
lbp_P97_L_CM_MLO.jpg,-0.7876928,-20.830988
lbp_P97_R_CM_CC.jpg,20.306099,-3.7902179
lbp_P97_R_CM_MLO.jpg,13.742438,-6.1547117
lbp_P98_L_CM_CC.jpg,-19.850775,-16.68605
lbp_P98_L_CM_MLO.jpg,-6.729129,-9.179982
lbp_P98_R_CM_CC.jpg,-12.694942,-1.5564531
lbp_P98_R_CM_MLO.jpg,-13.996625,-13.574953
lbp_P99_L_CM_CC.jpg,14.087872,-5.35232
lbp_P99_L_CM_MLO.jpg,5.294195,1.896453
lbp_P99_L_CM_MLO_2.jpg,-13.453627,-5.5452566
lbp_P99_R_CM_CC.jpg,15.286213,11.479573
lbp_P99_R_CM_MLO.jpg,20.691504,6.395373
lbp_P9_L_CM_MLO.jpg,-7.9637547,6.7881804
